scope_level,category1,category2,product_count,comment_count,products_with_comments,products_without_comments,product_comment_coverage_pct,products_with_at_least_5_comments,products_with_at_least_10_comments,products_with_at_least_20_comments,products_with_at_least_50_comments,median_comments_per_commented_product,p95_comments_per_commented_product,non_empty_body_count,buyer_comment_count,valid_positive_rating_count,unique_brand_count,products_with_valid_historical_price,historical_price_coverage_pct,historical_price_p05,historical_price_p50,historical_price_p95
category1_category2,لوازم اداری,منگنه,92,2757,54,38,58.69565217391305,45,37,29,19,25.0,200.0,2757,2681,2638,14,92,100.0,242305.0,709000.0,1037550.0
category1_category2,لوازم اداری,مهر و استامپ,350,2807,214,136,61.142857142857146,95,56,32,11,4.0,49.349999999999994,2807,2744,2671,7,350,100.0,200000.0,500000.0,985500.0000000001
category1_category2,لوازم اداری,پوشه,358,10137,270,88,75.41899441340782,166,126,87,54,8.0,200.0,10137,9932,9733,10,358,100.0,184000.0,424400.0,950599.9999999999
category1_category2,لوازم اداری,چسب,914,34787,651,263,71.2253829321663,477,388,308,199,17.0,200.0,34784,34091,32663,39,914,100.0,200000.0,470000.0,950000.0
category1_category2,لوازم اصلاح مو,افتر شیو,119,4706,100,19,84.03361344537815,77,64,43,24,15.0,200.05,4705,4565,4414,28,119,100.0,437100.0,1899100.0,4809099.999999999
category1_category2,لوازم اصلاح مو,تیغ و یدک اصلاح,922,37736,628,294,68.11279826464208,489,419,338,227,24.0,200.0,37730,36808,35736,33,921,99.89154013015184,215000.0,1100000.0,10000000.0
category1_category2,لوازم اصلاح مو,لوازم جانبی اصلاح,273,12695,206,67,75.45787545787546,167,146,114,77,28.0,200.0,12695,12430,12082,11,273,100.0,151000.0,608000.0,15899999.999999978
category1_category2,لوازم اصلاح مو,مراقبت بعد از موزدایی,29,1120,24,5,82.75862068965517,20,13,10,5,13.0,201.85,1120,1088,1089,13,29,100.0,540000.0,799000.0,6749999.999999989
category1_category2,لوازم اصلاح مو,موبر,772,21895,599,173,77.59067357512953,393,300,214,123,10.0,200.0,21894,21103,20831,48,772,100.0,280165.0,1300000.0,3400000.0
category1_category2,لوازم اصلاح مو,ژل و فوم اصلاح,165,6970,136,29,82.42424242424242,115,102,74,41,23.5,200.0,6970,6747,6599,25,165,100.0,437000.0,1400000.0,4243999.999999997
category1_category2,لوازم اصلاح مو,کرم موبر,164,12831,145,19,88.41463414634147,122,112,97,73,51.0,202.0,12830,12451,12418,29,164,100.0,286800.0,764850.0,2867999.9999999995
category1_category2,لوازم تعویض,تشک و زیرانداز تعویض کودک,347,1852,190,157,54.75504322766571,100,60,30,2,5.0,32.0,1851,1798,1778,8,347,100.0,490000.0,1526600.0,3520000.0
category1_category2,لوازم تعویض,دستمال مرطوب کودک,271,9552,203,68,74.90774907749078,142,112,98,63,18.0,200.0,9551,9264,8859,26,271,100.0,250000.0,690000.0,3827500.0
category1_category2,لوازم تعویض,روغن بچه,62,1314,44,18,70.96774193548387,20,14,11,9,4.0,192.80000000000007,1314,1261,1245,21,62,100.0,460450.0,1185000.0,4085854.9999999995
category1_category2,لوازم تعویض,شورت آموزشی کودک,112,556,62,50,55.357142857142854,22,17,11,2,2.5,40.54999999999996,556,524,548,8,112,100.0,486000.0,1500000.0,3680000.0
category1_category2,لوازم تعویض,پودر بچه,29,550,25,4,86.20689655172414,14,9,7,4,5.0,86.99999999999994,549,529,545,6,29,100.0,478000.0,1200000.0,3128919.999999999
category1_category2,لوازم تعویض,پوشک کودک و نوزاد,230,13197,129,101,56.08695652173913,109,100,94,74,93.0,200.0,13197,12658,12758,24,230,100.0,448800.0,2042000.0,19589999.99999997
category1_category2,لوازم تعویض,کاور دستمال کاغذی و سطل کودک و نوزاد,66,372,25,41,37.878787878787875,6,2,2,2,2.0,97.79999999999968,372,361,336,2,66,100.0,662500.0,2999000.0,6925000.0
category1_category2,لوازم تعویض,کرم، بالم و لوسیون کودک و نوزاد,363,12368,237,126,65.2892561983471,175,150,114,74,18.0,200.0,12366,11758,11683,68,363,100.0,291000.0,1339300.0,9869999.999999996
category1_category2,لوازم تعویض,کهنه کودک و نوزاد,47,2485,43,4,91.48936170212765,30,30,27,19,42.0,200.0,2485,2395,2286,5,47,100.0,229000.0,540000.0,1344900.0
category1_category2,لوازم جانبی آلات موسیقی,آمپلی‌فایر,26,83,11,15,42.30769230769231,4,2,1,0,2.0,30.5,83,68,79,9,26,100.0,12592500.0,79250000.0,278750000.0
category1_category2,لوازم جانبی آلات موسیقی,ادوات درامز,32,60,19,13,59.375,4,1,0,0,1.0,7.999999999999979,60,54,52,5,32,100.0,3455000.0,6000000.0,16450000.0
category1_category2,لوازم جانبی آلات موسیقی,ادوات پرکاشن,40,337,21,19,52.5,9,6,3,1,4.0,43.0,337,311,285,4,40,100.0,1539000.0,4145000.0,16064999.999999968
category1_category2,لوازم جانبی آلات موسیقی,افکت گیتار,10,20,5,5,50.0,2,0,0,0,2.0,8.6,20,14,17,5,10,100.0,36112500.0,52750000.0,178729999.99999985
category1_category2,لوازم جانبی آلات موسیقی,سایر لوازم جانبی آلات موسیقی,789,12104,628,161,79.59442332065906,340,234,151,60,6.0,94.64999999999998,12102,11515,11214,21,789,100.0,199000.0,1000000.0,11299999.999999955
category1_category2,لوازم جانبی آلات موسیقی,سیم آلات موسیقی,495,5341,369,126,74.54545454545455,207,145,73,22,6.0,54.7999999999999,5340,4964,4780,18,495,100.0,580000.0,4500000.0,13642999.999999978
category1_category2,لوازم جانبی آلات موسیقی,صندلی و پایه‌ی آلات موسیقی,259,5993,209,50,80.6949806949807,124,92,59,33,8.0,200.0,5992,5672,5540,15,259,100.0,1190000.0,5800000.0,29099999.999999993
category1_category2,لوازم جانبی آلات موسیقی,مترونوم و تیونر,37,967,33,4,89.1891891891892,17,12,9,6,5.0,169.39999999999992,967,886,830,4,37,100.0,1895920.0,3790000.0,22999999.999999978
category1_category2,لوازم جانبی آلات موسیقی,میکروفون حرفه‌ای,475,6223,304,171,64.0,152,100,69,34,4.5,127.0999999999998,6221,5575,5824,75,475,100.0,1835070.0000000002,16000000.0,118000000.0
category1_category2,لوازم جانبی آلات موسیقی,کیس و کاور,137,1408,97,40,70.8029197080292,41,25,13,4,3.0,35.599999999999966,1408,1316,1316,2,137,100.0,1544200.0,5000000.0,39699999.99999996
category1_category2,لوازم جانبی فرش و ابزار فرش,ملزومات فرش,1105,563,52,1053,4.705882352941177,23,10,6,3,4.0,49.849999999999774,563,527,474,1,1105,100.0,4620000.0,34522000.0,64742999.999999985
category1_category2,لوازم جانبی فرش و ابزار فرش,گیره، ترمز و محافظ ریشه فرش,219,6944,177,42,80.82191780821918,121,93,64,43,11.0,200.0,6944,6825,6498,4,219,100.0,171800.0,525000.0,1754999.9999999998
category1_category2,لوازم سفر,ساک سفری,1035,9480,247,788,23.864734299516908,157,119,89,58,9.0,200.0,9480,9177,9174,35,1032,99.71014492753623,1030000.0,3200000.0,29989999.99999985
category1_category2,لوازم سفر,چتر,150,179,1,149,0.6666666666666666,1,1,1,1,179.0,179.0,179,169,152,7,148,98.66666666666667,2487000.0,3800000.0,7465000.000000001
category1_category2,لوازم سفر,چمدان,1093,2328,101,992,9.240622140896615,76,55,26,11,10.0,112.0,2328,2275,2172,39,1089,99.63403476669717,1120000.0000000002,49000000.0,220000000.0
category1_category2,لوازم سفر,کیف و کوله سفری,2559,9462,401,2158,15.670183665494333,198,130,98,54,4.0,155.0,9461,9077,8929,140,2555,99.84368894099258,1079400.0,4918000.0,51100000.0
category1_category2,لوازم سفر,کیف پول سفری,16,109,5,11,31.25,3,2,1,1,5.0,73.39999999999998,109,98,101,4,16,100.0,650000.0,2550000.0,9250000.0
category1_category2,لوازم پزشکی,اتوسکوپ,9,66,6,3,66.66666666666667,3,1,1,0,6.5,32.25,65,59,35,3,9,100.0,10560000.0,23400000.0,36818920.0
category1_category2,لوازم پزشکی,تجهیزات معاینه پزشکی,21,49,5,16,23.80952380952381,3,2,1,0,7.0,22.799999999999997,49,27,48,3,21,100.0,1275000.0,5625000.0,114990000.0
category1_category2,لوازم پزشکی,ست معاینه,6,6,2,4,33.333333333333336,0,0,0,0,3.0,3.9,6,6,2,2,6,100.0,472500.0,3951000.0,98500000.0
category1_category2,لوازم کمپینگ,اجاق و ظرف سفری,692,3935,131,561,18.930635838150287,94,63,41,22,9.0,150.5,3934,3777,3703,43,690,99.71098265895954,944775.0,5500000.0,50504999.99999986
category1_category2,لوازم کمپینگ,تجهیزات اسکان,1095,7340,209,886,19.08675799086758,131,105,76,37,10.0,200.0,7338,7061,6906,70,1095,100.0,1100000.0,5900000.0,77000000.0
category1_category2,لوازم کمپینگ,تجهیزات کمپینگ,11517,69235,2646,8871,22.974733003386298,1226,923,659,390,4.0,200.0,69223,66716,65557,213,11510,99.93922028305983,199000.0,700000.0,8900000.0
category1_category2,ماساژور,صندلی ماساژور,19,155,5,14,26.31578947368421,4,3,3,1,22.0,69.6,155,139,130,9,19,100.0,17780000.0,191100000.0,3132999999.9999995
category1_category2,ماساژور,ماساژور برقی,576,8985,377,199,65.45138888888889,214,156,97,44,6.0,143.59999999999997,8985,8149,8595,71,576,100.0,2695000.0,29950000.0,175422500.0
category1_category2,ماساژور,ماساژور دستی,437,18092,353,84,80.77803203661327,259,213,162,107,14.0,200.0,18090,17556,17339,19,437,100.0,174000.0,1050000.0,28571159.999999996
category1_category2,ماسک و لوازم جانبی ماسک,ماسک تنفسی,376,14092,276,100,73.40425531914893,201,163,114,72,13.0,200.0,14091,13708,9836,12,376,100.0,200000.0,600000.0,2100000.0
category1_category2,مجلات,مجلات خارجی,882,1243,207,675,23.46938775510204,74,26,7,3,3.0,15.699999999999989,1243,1151,1181,32,882,100.0,450000.0,1300000.0,6000000.0
category1_category2,مجلات,مجلات داخلی,485,995,279,206,57.52577319587629,54,17,4,1,2.0,10.099999999999966,995,894,941,28,485,100.0,400000.0,900000.0,2000000.0
category1_category2,محصولات سنگی، چینی و سرامیکی,جعبه,7,0,0,7,0.0,0,0,0,0,,,0,0,0,1,7,100.0,6450000.0,12000000.0,14099999.999999998
category1_category2,محصولات سنگی، چینی و سرامیکی,سفال، سرامیک و چینی,2651,6695,853,1798,32.17653715579027,255,135,67,23,2.0,29.399999999999977,6694,6338,6398,4,2651,100.0,399000.0,1750000.0,6470000.0
category1_category2,محصولات سنگی، چینی و سرامیکی,ظروف سرو و پذیرایی,75,75,26,49,34.666666666666664,3,1,0,0,1.0,8.5,75,69,74,1,75,100.0,400000.0,1020000.0,13389999.999999996
category1_category2,محصولات سنگی، چینی و سرامیکی,کاشی کاری,10601,2786,1276,9325,12.03660032072446,99,34,10,1,1.0,6.0,2786,2665,2723,3,10600,99.99056692764833,290000.0,500000.0,2160000.0
category1_category2,محصولات سنگی، چینی و سرامیکی,گلدان,228,369,40,188,17.54385964912281,8,5,3,1,2.0,31.49999999999997,369,345,364,3,228,100.0,400000.0,1400000.0,9964999.999999998
category1_category2,محصولات فلزی,فیروزه کوبی,301,0,0,301,0.0,0,0,0,0,,,0,0,0,3,301,100.0,6000000.0,18000000.0,43600000.0
category1_category2,محصولات فلزی,قلمزنی,162,36,3,159,1.8518518518518519,1,1,1,0,3.0,29.099999999999998,36,35,14,1,162,100.0,6748250.0,24000000.0,48954999.99999999
category1_category2,محصولات فلزی,محصولات برنجی و برنزی,586,159,56,530,9.556313993174061,11,2,0,0,2.0,8.25,159,151,148,1,585,99.82935153583618,1820000.0000000002,7300000.0,42711999.99999999
category1_category2,محصولات فلزی,محصولات مسی,1448,1273,158,1290,10.911602209944752,52,31,20,4,3.0,39.45000000000002,1273,1217,1147,5,1447,99.93093922651934,1653690.0,7157000.0,29623240.000000004
category1_category2,محصولات فلزی,محصولات نقره,1,0,0,1,0.0,0,0,0,0,,,0,0,0,1,1,100.0,4977000.0,4977000.0,4977000.0
category1_category2,محصولات فلزی,معرق فلزی,18,0,0,18,0.0,0,0,0,0,,,0,0,0,1,18,100.0,4775000.0,6920000.0,19876499.99999997
category1_category2,محصولات فلزی,ملیله کاری,105,0,0,105,0.0,0,0,0,0,,,0,0,0,1,105,100.0,4979100.0,16020000.0,39587199.99999999
category1_category2,محصولات فلزی,میناکاری,521,38,21,500,4.030710172744722,1,0,0,0,1.0,4.0,38,37,38,2,521,100.0,1400000.0,6500000.0,32500000.0
category1_category2,محصولات چوبی و حصیری,حصیربافی,270,1367,88,182,32.592592592592595,28,13,8,5,2.0,143.6499999999986,1366,1331,1100,7,270,100.0,499000.0,2116250.0,8549499.999999998
category1_category2,محصولات چوبی و حصیری,خاتم کاری,665,48,18,647,2.706766917293233,4,0,0,0,2.0,7.0,48,35,47,2,665,100.0,2990500.0,11925000.0,38899999.99999998
category1_category2,محصولات چوبی و حصیری,خراطی,9549,2216,612,8937,6.409048067860509,77,40,19,7,1.0,14.0,2216,2096,2125,8,9549,100.0,1020000.0,2270000.0,3142100.0
category1_category2,محصولات چوبی و حصیری,معرق کاری,365,2,2,363,0.547945205479452,0,0,0,0,1.0,1.0,2,2,2,1,365,100.0,980000.0,6450000.0,18050000.0
category1_category2,محصولات چوبی و حصیری,منبت کاری,29,1,1,28,3.4482758620689653,0,0,0,0,1.0,1.0,1,1,1,2,29,100.0,1436000.0,14900000.0,42599999.999999985
category1_category2,مد و پوشاک دخترانه و پسرانه,اکسسوری دخترانه و پسرانه,5163,18254,1767,3396,34.22428820453225,673,390,214,74,3.0,42.0,18252,17377,13429,66,5162,99.9806314158435,355250.00000000006,1424000.0,13900000.0
category1_category2,مد و پوشاک دخترانه و پسرانه,لباس دخترانه و پسرانه,6783,11870,1498,5285,22.084623323013417,469,268,143,50,2.0,36.0,11870,11441,8572,115,6783,100.0,389000.0,750000.0,5590000.0
category1_category2,مد و پوشاک دخترانه و پسرانه,کفش دخترانه و پسرانه,1273,3158,572,701,44.93322859387274,164,74,29,4,2.0,19.449999999999932,3158,2950,2493,46,1273,100.0,1700000.0,4480000.0,18661999.999999944
category1_category2,مراقبت پوست,تونر,263,8323,193,70,73.38403041825094,122,98,76,46,10.0,201.0,8321,7915,8117,76,263,100.0,500960.0,1268600.0,8188999.999999997
category1_category2,مراقبت پوست,روغن صورت,60,991,45,15,75.0,23,15,11,6,5.0,143.1999999999997,991,951,727,19,60,100.0,493800.0,1750000.0,15624499.999999993
category1_category2,مراقبت پوست,سرم پوست,496,12615,378,118,76.20967741935483,253,192,124,69,10.0,200.0,12615,11821,12162,124,496,100.0,740000.0,4120000.0,23330000.0
category1_category2,مراقبت پوست,لایه بردار پوست,392,13153,304,88,77.55102040816327,221,183,132,74,13.5,201.0,13151,12492,12641,134,392,100.0,535675.0,1610500.0,8591559.999999994
category1_category2,مراقبت پوست,ماسک صورت و بدن,1675,55318,1259,416,75.16417910447761,840,655,501,326,10.0,201.0,55312,52787,53430,125,1675,100.0,160000.0,640000.0,3998600.0
category1_category2,مراقبت پوست,پاک کننده آرایش صورت,1749,61415,1286,463,73.52773013150372,871,696,539,354,12.0,202.0,61414,58264,59277,284,1747,99.88564894225271,449150.0,1450700.0,10469999.999999981
category1_category2,مراقبت پوست,کرم برنز کننده,32,581,17,15,53.125,9,6,6,3,6.0,194.79999999999998,581,526,515,13,32,100.0,1245040.0,5200000.0,14474999.999999998
category1_category2,مراقبت پوست,کرم دور چشم,472,16367,349,123,73.94067796610169,238,193,146,86,13.0,202.0,16365,15565,15607,168,472,100.0,707975.0,3698500.0,27000000.0
category1_category2,مراقبت پوست,کرم روشن کننده,236,9602,179,57,75.84745762711864,128,96,78,57,10.0,202.0,9601,8970,9207,103,236,100.0,681500.0,2250000.0,22105000.0
category1_category2,مراقبت پوست,کرم سفت کننده پوست,42,1837,34,8,80.95238095238095,25,23,17,10,18.5,201.0,1837,1756,1748,31,42,100.0,884000.0,3184400.0,35361999.99999995
category1_category2,مراقبت پوست,کرم ضد آفتاب,1048,53522,892,156,85.1145038167939,685,584,459,316,21.0,202.0,53517,50275,51325,175,1046,99.80916030534351,764800.0,2302900.0,15860000.0
category1_category2,مراقبت پوست,کرم ضد لک,142,5111,118,24,83.09859154929578,86,69,49,27,13.5,201.0,5111,4742,4843,70,142,100.0,780600.0,3000000.0,20412799.999999996
category1_category2,مراقبت پوست,کرم ضد چروک,561,12855,373,188,66.48841354723707,207,156,123,69,6.0,200.0,12855,12191,12011,155,561,100.0,810800.0,4900000.0,37000000.0
category1_category2,مراقبت پوست,کرم مرطوب کننده و نرم کننده,3386,115153,2628,758,77.61370348493799,1806,1454,1103,661,12.5,201.0,115143,109828,109852,357,3386,100.0,270000.0,848000.0,6945000.0
category1_category2,مراقبت پوست,کرم و روغن رفع ترک بدن,42,2072,34,8,80.95238095238095,23,21,17,14,21.5,201.35,2072,1963,1919,23,42,100.0,410250.00000000006,1680800.0,14954924.999999996
category1_category2,مراقبت پوست,کرم و ژل ترمیم کننده,276,10376,216,60,78.26086956521739,162,122,94,66,12.0,201.0,10375,9692,9834,118,276,100.0,486425.0,1950000.0,15125000.0
category1_category2,مراقبت پوست,کرم و ژل ضد جوش,233,12116,196,37,84.12017167381974,156,134,101,65,23.0,203.0,12115,11296,11723,102,233,100.0,661320.0,1905000.0,12357739.999999994
category1_category2,مراقبت پوست,کرم پوشاننده,20,850,17,3,85.0,15,14,11,6,28.0,145.6,850,800,816,9,20,100.0,595600.0,1748400.0,13340000.000000006
category1_category2,ملزومات هدیه,پاکت هدیه و ساک خرید,6315,11805,1185,5130,18.764845605700714,352,198,113,49,2.0,37.799999999999955,11804,11390,11343,16,6315,100.0,290000.0,690000.0,959000.0
category1_category2,ملزومات هدیه,کارت دعوت,89,39,23,66,25.84269662921348,0,0,0,0,1.0,3.0,39,36,39,2,89,100.0,272000.0,455000.0,693000.0
category1_category2,ملزومات هدیه,کارت پستال,2971,4422,1033,1938,34.769437899697074,182,74,30,12,2.0,13.0,4422,4282,4195,7,2971,100.0,160000.0,199000.0,450000.0
category1_category2,ملزومات هدیه,کاغذ کادو,796,4204,340,456,42.71356783919598,127,70,35,18,3.0,51.25000000000006,4204,4102,4097,5,796,100.0,216000.0,290000.0,875000.0
category1_category2,مواد غذایی,ادویه و چاشنی ارگانیک,5898,12113,1576,4322,26.720922346558154,573,270,126,40,3.0,31.0,12113,11050,11191,41,5897,99.9830451000339,319000.0,890000.0,7903999.999999996
category1_category2,مواد غذایی,خشکبار و آجیل سنتی,2725,2578,542,2183,19.889908256880734,124,58,28,5,2.0,19.949999999999932,2578,2385,2310,27,2725,100.0,499520.0,2519000.0,17210599.999999993
category1_category2,مواد غذایی,سبزی‌های معطر,433,768,162,271,37.41339491916859,41,17,6,1,2.0,15.0,768,707,728,13,433,100.0,280000.0,615000.0,1643999.9999999998
category1_category2,مواد غذایی,شیرین کننده و نبات ارگانیک,290,1101,154,136,53.10344827586207,51,28,12,3,3.0,27.399999999999977,1101,1047,1053,11,290,100.0,270000.0,681200.0,1595500.0
category1_category2,مواد غذایی,عرقیات و گلاب محلی,815,1738,343,472,42.08588957055215,108,43,16,2,2.0,17.799999999999955,1738,1601,1633,11,815,100.0,330000.0,640000.0,1542999.9999999995
category1_category2,مواد غذایی,غلات و حبوبات ارگانیک,1716,7066,686,1030,39.976689976689975,265,156,93,26,3.0,43.75,7066,6738,6407,24,1716,100.0,348500.0,850000.0,5697450.0
category1_category2,مواد غذایی,نوشیدنی‌های ارگانیک,2437,4529,757,1680,31.062782109150596,241,101,47,13,2.0,22.0,4529,4097,3975,28,2437,100.0,362400.00000000006,1100000.0,9314239.999999978
category1_category2,نرم افزار,سیستم عامل,427,2412,135,292,31.615925058548008,62,43,23,13,4.0,96.59999999999997,2412,2278,2293,6,427,100.0,376500.0,3390000.0,8169999.999999999
category1_category2,نرم افزار,مجموعه آموزشی,188,1255,158,30,84.04255319148936,79,34,11,2,4.5,23.30000000000001,1254,1174,1097,15,188,100.0,207000.0,970000.0,2354500.000000001
category1_category2,نرم افزار,مجموعه نرم افزاری,300,1285,147,153,49.0,43,20,11,6,3.0,33.49999999999994,1285,1227,1218,18,300,100.0,164750.0,640000.0,7167060.000000003
category1_category2,نرم افزار,نرم افزارهای حسابداری,212,339,47,165,22.169811320754718,14,7,3,1,2.0,20.099999999999987,339,266,323,15,212,100.0,7915000.000000001,53750000.0,433049999.99999946
category1_category2,نرم افزار,نرم‌افزارهای امنیتی,46,298,24,22,52.17391304347826,8,4,2,1,2.0,24.199999999999974,298,274,291,6,46,100.0,1007000.0,5035500.0,22125000.0
category1_category2,نوزاد,اکسسوری نوزاد,2660,7421,850,1810,31.954887218045112,283,159,74,27,2.0,36.0,7421,7165,7027,46,2660,100.0,315000.0,790000.0,3500000.0
category1_category2,نوزاد,لباس نوزاد,12366,38616,3402,8964,27.510917030567686,1157,684,387,172,2.0,50.0,38613,36700,36590,164,12366,100.0,498400.0,1600000.0,6200000.0
category1_category2,نوزاد,کفش نوزاد,422,423,128,294,30.33175355450237,26,9,1,1,1.0,10.0,423,387,413,24,422,100.0,952000.0,2310000.0,5988000.0
category1_category2,نوشت افزار,تراش,752,11802,458,294,60.90425531914894,273,193,126,65,6.0,158.5999999999999,11801,11385,11272,31,752,100.0,188055.0,446150.0,871124.9999999999
category1_category2,نوشت افزار,جوهر و سایر لوازم,209,5311,172,37,82.29665071770334,129,97,61,32,12.0,139.19999999999982,5311,5167,4977,18,209,100.0,210000.0,450000.0,923999.9999999998
category1_category2,نوشت افزار,خودنویس,22,244,10,12,45.45454545454545,7,6,5,2,16.5,62.74999999999999,244,225,223,5,22,100.0,450000.0,868500.0,1053800.0
category1_category2,نوشت افزار,خودکار و روان نویس,2958,76111,2008,950,67.88370520622041,1307,1005,729,427,10.0,200.0,76107,72297,72892,68,2958,100.0,198000.0,450000.0,949150.0000000001
category1_category2,نوشت افزار,لوازم جانبی نوشت افزار,13,829,9,4,69.23076923076923,9,7,6,6,94.0,200.0,829,801,548,1,13,100.0,364400.0,460000.0,779999.9999999998
category1_category2,نوشت افزار,ماژیک,1278,29055,792,486,61.971830985915496,510,393,301,173,9.0,200.0,29053,27884,27809,49,1278,100.0,250000.0,670100.0,1036599.9999999994
category1_category2,نوشت افزار,مداد,2109,32791,1143,966,54.19630156472262,644,470,309,187,6.0,200.0,32789,31859,31128,59,2109,100.0,200000.0,518000.0,990000.0
category1_category2,نوشت افزار,مداد نوکی و نوک,1354,34557,918,436,67.79911373707533,571,433,300,190,8.0,200.0,34552,33243,33048,52,1353,99.9261447562777,213900.0,450000.0,946000.0
category1_category2,نوشت افزار,پاک کن و غلط گیر,1671,34517,990,681,59.245960502692995,562,417,310,186,6.0,200.0,34513,32921,33036,60,1671,100.0,181250.0,370000.0,900000.0
category1_category2,نوشت افزار,گچ,20,1445,17,3,85.0,14,14,13,9,50.0,200.0,1445,1417,1385,2,20,100.0,224555.0,455000.0,693000.0
category1_category2,ورزش های هوازی و تناسب اندام,تجهیزات و لوازم بدنسازی و هوازی,1151,10123,294,857,25.543006081668114,176,141,94,59,8.0,200.0,10122,9759,9850,47,1150,99.9131190269331,497545.0,2990000.0,9900000.0
category1_category2,وسایل بازی و تجهیزات پارکی کودک,اسب رکاب‌دار,4,1,1,3,25.0,0,0,0,0,1.0,1.0,1,1,1,1,4,100.0,11182500.0,37250000.0,74741499.99999999
category1_category2,وسایل بازی و تجهیزات پارکی کودک,تاب و سرسره,176,3346,135,41,76.70454545454545,76,53,30,16,6.0,164.89999999999992,3346,2987,3119,2,176,100.0,3087500.0,8605000.0,48825000.0
category1_category2,وسایل بازی و تجهیزات پارکی کودک,تجهیزات بازی بادی,965,11250,591,374,61.24352331606217,287,193,117,55,4.0,105.5,11250,10666,10322,11,964,99.89637305699482,700000.0,4605000.0,42433799.999999985
category1_category2,وسایل بازی و تجهیزات پارکی کودک,تشک بازی، پارک بازی و تشک بادی,278,5483,210,68,75.53956834532374,128,92,61,31,7.0,156.09999999999997,5482,5128,5000,16,278,100.0,1200000.0,6215000.0,56565000.0
category1_category2,وسایل بازی و تجهیزات پارکی کودک,روروک و واکر,98,1419,55,43,56.12244897959184,36,26,20,10,8.0,83.79999999999998,1419,1324,1302,12,98,100.0,979000.0,14749000.0,51717499.99999987
category1_category2,وسایل بازی و تجهیزات پارکی کودک,سه‌چرخه موتور و ماشین بازی,178,4558,113,65,63.48314606741573,63,47,34,28,6.0,200.0,4557,4065,4166,13,178,100.0,3000000.0,40445000.0,174600000.00000003
category1_category2,پسرانه,اکسسوری پسرانه,1391,3943,482,909,34.651329978432784,156,95,44,16,2.0,35.0,3943,3763,3641,32,1391,100.0,490000.0,1380000.0,5695000.0
category1_category2,پسرانه,لباس پسرانه,17797,44048,4715,13082,26.4932291959319,1528,894,468,174,2.0,38.30000000000018,44041,42544,40380,244,17797,100.0,389000.0,1680000.0,7032000.000000007
category1_category2,پسرانه,کفش پسرانه,1948,6597,808,1140,41.478439425051334,287,152,75,22,2.0,30.649999999999977,6596,6343,5029,58,1946,99.89733059548254,800000.0,2521500.0,14962500.0
category1_category2,کفش زنانه,بوت زنانه,86,193,35,51,40.69767441860465,13,7,2,0,2.0,19.299999999999997,193,163,175,12,86,100.0,6262500.0,32320000.0,77575000.0
category1_category2,کفش زنانه,بوت ساق بلند زنانه,18,25,5,13,27.77777777777778,1,1,0,0,3.0,14.199999999999998,25,21,24,7,18,100.0,7298000.0,33000000.0,80117499.99999999
category1_category2,کفش زنانه,دمپایی زنانه,3008,18532,1715,1293,57.014627659574465,620,367,202,86,3.0,49.299999999999955,18532,17619,17387,42,3007,99.96675531914893,890000.0,2000000.0,7000000.0
category1_category2,کفش زنانه,دمپایی لاانگشتی زنانه,287,1586,202,85,70.38327526132404,86,47,24,3,3.0,27.94999999999999,1586,1503,1452,15,287,100.0,879000.0,1520000.0,7394999.999999997
category1_category2,کفش زنانه,ست کیف و کفش زنانه,41,42,12,29,29.26829268292683,5,0,0,0,3.0,6.349999999999998,42,34,41,2,41,100.0,4541000.0,11990000.0,49700000.0
category1_category2,کفش زنانه,صندل زنانه,2345,9507,1057,1288,45.07462686567164,357,188,101,43,3.0,35.599999999999795,9505,8840,8987,99,2345,100.0,1390600.0,4370000.0,27790000.0
category1_category2,کفش زنانه,نیم بوت زنانه,999,5247,517,482,51.751751751751755,179,99,62,19,3.0,42.0,5247,4741,4856,65,999,100.0,2871170.0,12200000.0,56670000.0
category1_category2,کفش زنانه,کفش تخت زنانه,794,3444,381,413,47.984886649874056,101,66,37,19,2.0,49.0,3444,3030,3214,52,794,100.0,1777500.0,3982000.0,31050000.0
category1_category2,کفش زنانه,کفش روزمره زنانه,2658,7330,1159,1499,43.604213694507145,335,187,68,17,2.0,22.0,7330,6791,5082,127,2658,100.0,1989850.0,6530000.0,33000000.0
category1_category2,کفش زنانه,کفش ورزشی زنانه,2918,13638,1404,1514,48.115147361206304,438,237,141,65,2.0,41.84999999999991,13636,12537,12884,101,2918,100.0,1996800.0,6510500.0,62600000.0
category1_category2,کفش زنانه,کفش پاشنه دار زنانه,1484,5001,616,868,41.509433962264154,192,100,53,22,2.5,35.25,5001,4690,4853,57,1484,100.0,1820000.0,7980000.0,30990000.0
category1_category2,کفش زنانه,کفش کالج زنانه,126,625,56,70,44.44444444444444,19,9,5,3,2.0,35.75,625,595,363,24,126,100.0,1792000.0,9590000.0,24037500.0
category1_category2,کفش زنانه,گیوه زنانه,31,158,20,11,64.51612903225806,11,4,1,1,5.0,16.850000000000026,158,144,147,2,31,100.0,2650000.0,3500000.0,5235000.0
category1_category2,کفش زنانه و مردانه,مراقبت کفش و لوازم جانبی,1775,36077,1261,514,71.04225352112677,812,601,417,201,9.0,164.0,36073,35267,33820,54,1775,100.0,165000.0,470000.0,5300909.999999982
